floornum,replytime,user,content,liang
946楼,2018-04-23 11:26,雪花月,卢员外已经摸索出取胜之道：老詹46分（钟）必胜发自虎扑iPhone客户端,0
947楼,2018-04-23 11:26,Reganj,心疼我詹 太累了发自虎扑iPhone客户端,0
949楼,2018-04-23 11:26,ChingSC30,神特么逆转。。。发自虎扑iPhone客户端,0
950楼,2018-04-23 11:26,凯里天生大场面欧文,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。希望以后你在野球场别人抱住你的头把你摁地上，嫌不够？再压你身上打两个滚希望你能抱头流泪说到：好球，有意思发自虎扑Android客户端,1
951楼,2018-04-23 11:26,mownl,引用225楼 @遙遠的彼岸 发表的:你以为詹姆斯就能呼吸，这几天詹姆斯历史地位已经掉到13了，详细看另一个帖子一个大兄弟说的最新排名，科比第四，詹姆斯十三。老詹天天盯着虎扑，看到懂球帝写了一篇帖子，然后就吃不下饭了，老詹真操心发自虎扑iPhone客户端,18
952楼,2018-04-23 11:26,Jia佳jia,应该是詹姆斯46+32+13+7率队取胜发自虎扑Android客户端,0
953楼,2018-04-23 11:26,60岁男魔法师,引用278楼 @钰树临沨 发表的:我说实话，史蒂芬森就是不要脸。真服这层楼的评论了，抱摔还在规则内？这都可以算恶犯了好吧发自虎扑Android客户端,4
954楼,2018-04-23 11:26,张楚买不起太贵的鞋,46分钟已经来了，48分钟还会远吗？发自虎扑iPhone客户端,0
955楼,2018-04-23 11:26,球魂丨Dwade,撸:我说什么来着，46分钟稳得一批发自虎扑Android客户端,0
956楼,2018-04-23 11:26,宝塔河妖天王地虎,落后的时候镜头给到泰伦卢，我真的不敢相信这是一个教练，坐着在看啥呢？镜头给到他他转过头来好像刚睡醒的样子，对面教练心急如焚，这边小憩46分钟！全勤的詹姆斯加上40+的首轮~外加老科带着这样的教练前进！！静候睡醒后的卢指导赛后发言:提问:你是怎么赢的？~  啊！？？我们赢了吗？？？发自虎扑Android客户端,0
957楼,2018-04-23 11:26,祝你以后幸福,引用278楼 @钰树临沨 发表的:我说实话，史蒂芬森就是不要脸。兄弟，咬你的人看了下记录都是些詹黑，今天恐怕就是几年的师弟球迷了。发自虎扑Android客户端,4
958楼,2018-04-23 11:26,王卓懿,引用446楼 @TXforever 发表的:对格林就是抱摔啊。。。他是不是把32看成23了？发自虎扑Android客户端,48
959楼,2018-04-23 11:26,老球痞1992,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。最后一球连膀子带头一起搂住抱摔叫有意思？我给你这么来一下看看有没有意思？发自虎扑iPhone客户端,2
960楼,2018-04-23 11:26,tie彬,大家都看出来乐福打五发挥不出来了吧？就鲈鱼看不出来？发自虎扑Android客户端,0
961楼,2018-04-23 11:26,大卫and嗨喽,引用705楼 @狂砍0分六犯离场 发表的:我说他是全场最佳防守队员，大家没意见吧？呵呵。。。发自虎扑Android客户端,0
962楼,2018-04-23 11:26,107447880,引用225楼 @遙遠的彼岸 发表的:你以为詹姆斯就能呼吸，这几天詹姆斯历史地位已经掉到13了，详细看另一个帖子一个大兄弟说的最新排名，科比第四，詹姆斯十三。怎么能把十二个人人排到詹姆斯前面，这排名有点意思发自虎扑iPhone客户端,13
963楼,2018-04-23 11:26,运通黑卡,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。说他活宝太客气了吧，简直就是有病,1
964楼,2018-04-23 11:26,小范大魔王,真的是很累了 钢筋铁骨的你也需要好好休息发自虎扑Android客户端,0
965楼,2018-04-23 11:26,淘宝京东旗舰店,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。第一个还好正常。第二个可以给恶放了。发自虎扑Android客户端,1
966楼,2018-04-23 11:27,刘着丹心慰天涯,今天是落后者的一天发自虎扑iPhone客户端,0
967楼,2018-04-23 11:27,期末满分,奥迪最后几round单打真的迷..发自虎扑iPhone客户端,0
968楼,2018-04-23 11:27,詹皇万岁623,引用7楼 @零自然v 发表的:泰伦卢：不要把詹姆斯换下场，一轮游后他有的是时间休息。 话说15年绝地七武士的时候，上场时间也大概如此吧。唉那好歹也是从东决开始的，而且还是4:0，现在才首轮，还不见得能赢。。。发自虎扑iPhone客户端,13
969楼,2018-04-23 11:27,582657925,引用278楼 @钰树临沨 发表的:我说实话，史蒂芬森就是不要脸。这年头争强好胜也是不要脸了 :^(,1
970楼,2018-04-23 11:27,walltree, 引用内容由于违规已被删除奥迪今天利拉德附体了发自虎扑iPhone客户端,0
971楼,2018-04-23 11:27,sticth,泰伦鲁命硬！发自虎扑iPhone客户端,0
972楼,2018-04-23 11:27,铅华淡淡,引用278楼 @钰树临沨 发表的:我说实话，史蒂芬森就是不要脸。假摔也好脏也罢，但是给点便宜还蹬鼻子上脸了，这踏马就是有病。 本来觉得师弟这种润滑剂球员是每个球队都渴望的，今天这场看下来只能说一生黑,2
973楼,2018-04-23 11:27,我爱小太阳srsr,季后赛是个漫长的过程 ，詹姆斯辛苦了！PS:这比赛不赢，对不起詹姆斯的出场时间。发自虎扑Android客户端,0
974楼,2018-04-23 11:27,卡恩W,唉，莫名有点感动，都为了冠军在努力。发自虎扑Android客户端,0
975楼,2018-04-23 11:27,铁人阿菠, 引用内容由于违规已被删除这还没杀啊？发自虎扑iPhone客户端,1
976楼,2018-04-23 11:27,哈哈哈哈54321,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。最后一球嗯 太有意思了 拜师王吴悠发自虎扑iPhone客户端,0
977楼,2018-04-23 11:27,最爱老北京丶,詹科联手，你还玩个球？发自虎扑Android客户端,0
978楼,2018-04-23 11:27,香蕉泥个芭拉拉,26号天王山之战死亡之瞳了解一下发自虎扑Android客户端,0
979楼,2018-04-23 11:27,武侯诸葛,引用6楼 @割双眼皮 发表的:以为又是上场G3半场被翻盘的剧本，奈何最后科詹联手毁天灭地，终结了比赛。。我在热线里发的，我自己都不敢相信发自虎扑iPhone客户端,39
980楼,2018-04-23 11:27,SSQL,詹科联手，天下骑有发自虎扑Android客户端,0
982楼,2018-04-23 11:27,大帝降临lbj,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。这都扣脖子上了，还有意思，没见到格林都想打人了吗。发自虎扑Android客户端,0
983楼,2018-04-23 11:27,li602540,芬森真的烦发自虎扑Android客户端,0
984楼,2018-04-23 11:27,滴竹者,为什么用逆转这词语发自虎扑Android客户端,0
985楼,2018-04-23 11:27,衍射J,引用178楼 @iameasy81 发表的:给你主队球员来个抱摔不知道你会不会觉得有意思发自虎扑Android客户端,0
986楼,2018-04-23 11:27,遙遠的彼岸,引用839楼 @恶魔的奶罩 发表的:赢球就出来自己立靶子自己打？那个帖子说最新排名的才是立靶子吧？我又没有造谣 我说的是事实发生的事情也要被你谴责？,1
987楼,2018-04-23 11:27,西瓜可真甜,引用278楼 @钰树临沨 发表的:我说实话，史蒂芬森就是不要脸。我听到原声解说说这是technical offence . 麻痹结果裁判扭头给个普通犯规？发自虎扑Android客户端,3
988楼,2018-04-23 11:27,詹韦瓜炮欧丶,引用119楼 @Splendid俊少 发表的:詹姆斯拼了46分钟奥拉迪波20投5中才赢3-5分。。。真tm艰难什么打法啊卢指导对面7人得分上双 能赢球真的不错了发自虎扑iPhone客户端,0
989楼,2018-04-23 11:27,随风而去的雨,真的上场了46分钟，太能撸真是鬼才，下一场期待48分钟。发自虎扑Android客户端,0
990楼,2018-04-23 11:27,ballplay1982,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。这叫有意思？？格斗比赛嘛？真当主业了。发自虎扑Android客户端,0
991楼,2018-04-23 11:27,FFFFaiz,作为一名韦德球迷真的希望詹姆斯下赛季走人，33岁的人上场时间场场40+，还每次赢球分差都少于5分，这支球队真的太令人失望了，詹姆斯给骑士的已经够多了，他值得更好的球队或者说教练。发自虎扑Android客户端,0
992楼,2018-04-23 11:27,只为华丽,来        奥迪带到会议马上开始大家安静发自虎扑iPhone客户端,0
993楼,2018-04-23 11:27,Admire丶欣,我看了假球吗，骑士半场领先10分逆转步行者发自虎扑Android客户端,1
994楼,2018-04-23 11:27,forever小蛋,引用225楼 @遙遠的彼岸 发表的:你以为詹姆斯就能呼吸，这几天詹姆斯历史地位已经掉到13了，详细看另一个帖子一个大兄弟说的最新排名，科比第四，詹姆斯十三。都怪詹姆斯自己进那么多次总决赛。今年要是一轮游没准排名还能上升一点呢。,41
995楼,2018-04-23 11:27,Darren1987,用逆转合适嘛……是差点被逆转啊发自虎扑iPhone客户端,0
996楼,2018-04-23 11:27,成败跟随ai,实话，今天老詹是拼了命打的，第三节和博格丹卡位都在犯规边缘游走，无奈投篮没有开，三分和中距离都很难受，还有在第三节有几个球老詹把球运到10秒然后传给其他人再单打有点迷其他都是很努力了其实还蛮喜欢骑士上半场的节奏，克拉克森化身简配欧文，自己带领进攻，我觉得骑士需要这样的个人单打吧，而不是个人浪投看得跟总决赛似得，希望下一场有更好的发挥，加油老詹发自虎扑Android客户端,0
997楼,2018-04-23 11:27,lbj6转23, 引用内容由于违规已被删除竟然都说是正常扑抢了，这些人瞎了还在看比赛也不容易啊发自虎扑Android客户端,29
998楼,2018-04-23 11:27,逆天枫,一帅无能，累死三军,0
999楼,2018-04-23 11:27,抱着爆米花吃詹姆斯,逆转？你有看球吗，全场比赛步行者就开局和最后时刻才反超，全场骑士领先，不过步行者确实顽强，我破骑要加油了发自虎扑iPhone客户端,0
1000楼,2018-04-23 11:27,Stephen库外啦,标题的逆转真讽刺啊发自虎扑Android客户端,0
1001楼,2018-04-23 11:27,哈喽琛少,骑士逆转步行者？不是险些被逆转？发自虎扑Android客户端,0
1002楼,2018-04-23 11:27,谪仙醉酒,发自虎扑Android客户端,0
1004楼,2018-04-23 11:27,囖蔔,最后如果不是那个奥迪的三分，本来以为赛迪杨扣篮2分，詹仔罚球全中，正好34分，103-97.。。。吓尿了。。。我是真预言家吗,0
1005楼,2018-04-23 11:27,米饭叔,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。这种脏比还tm活宝,1
1006楼,2018-04-23 11:27,沉默是琻,卢：詹姆斯44分钟不会是常态。发自虎扑Android客户端,0
1007楼,2018-04-23 11:27,槑兽不槑,步行者这个队 。。。。有战术吗,0
1009楼,2018-04-23 11:27,铁人阿菠,引用367楼 @我打过洋炮 发表的:两个快速补强差点都变成争球……这个能力还是很佩服的裁判是真的厉害发自虎扑iPhone客户端,0
1010楼,2018-04-23 11:27,前板狂漠勒布朗,就一句话 泰伦卢下课发自虎扑iPhone客户端,0
1011楼,2018-04-23 11:27,天佑詹天佑,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。兰斯这种人，就是那种典型的实力不匹配自己抱负的人。有时候可敬，有时候又很可笑。发自虎扑iPhone客户端,0
1012楼,2018-04-23 11:27,森金的清晨,卢的命太tm硬了,0
1013楼,2018-04-23 11:27,LVLorry,引用178楼 @iameasy81 发表的:甩狙了解一下发自虎扑Android客户端,0
1014楼,2018-04-23 11:27,xhtlaji,引用178楼 @iameasy81 发表的:这超清画质，要不是有个计时器我还以为是在现场录得,0
1015楼,2018-04-23 11:27,xp勒布朗,引用485楼 @福建龙岩第一小前锋 发表的:可爱个P 贼恶心的一个人现在觉得也是为了赢球而已 有时动作有些过了而已发自虎扑Android客户端,0
1016楼,2018-04-23 11:27,怕热不怕冷,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。兰斯觉得只要双手抱到球就是我的了，不管他和球之间有没有对手的脑袋发自虎扑Android客户端,0
1017楼,2018-04-23 11:27,YE大神,这怎么就是骑士逆转取胜了。。。明明是差点被逆转最终险胜发自虎扑Android客户端,0
1018楼,2018-04-23 11:27,虎虎更健康,果然上46分钟才能赢球，卢指导果不我欺也！发自手机虎扑 m.hupu.com,0
1019楼,2018-04-23 11:27,看个球图开心,引用225楼 @遙遠的彼岸 发表的:你以为詹姆斯就能呼吸，这几天詹姆斯历史地位已经掉到13了，详细看另一个帖子一个大兄弟说的最新排名，科比第四，詹姆斯十三。你也真是有意思，自己树靶子？这个帖子里除了你谁说历史地位这个了？？谁黑今天的勒布朗了？？讨论比赛，你把历史地位搬出来，讨论骑士队，勒布朗，你又把退役的赶鸟胖子搬出来，你这样有意思？？？呵呵，被迫害妄想症晚期吧！发自虎扑iPhone客户端,33
1020楼,2018-04-23 11:27,MonkeyRano,太能撸：看到了吗？科沃尔那俩三分就是我的战术，前天就说这场要赢的时候我就想好了。发自虎扑iPhone客户端,0
1021楼,2018-04-23 11:27,长途伴侣爱德华,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。太把自己当回事了发自虎扑iPhone客户端,0
1022楼,2018-04-23 11:28,孤独的守望者丶,镜头每次给到泰伦卢我都觉得会感受一股浓浓的绝望发自虎扑iPhone客户端,0
1023楼,2018-04-23 11:28,lzq50736,詹姆斯牛逼！！！ 鲈鱼给足了时间让老詹发挥 也很牛逼发自虎扑iPhone客户端,0
1024楼,2018-04-23 11:28,衍射J,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。给你主队球员来个抱摔不知道你会不会觉得有意思发自虎扑Android客户端,0
1025楼,2018-04-23 11:28,PD寒冰,引用517楼 @我詹三分开了 发表的:像个小丑！！什么叫像？ 明明就是发自虎扑iPhone客户端,3
1026楼,2018-04-23 11:28,li8829353,卢姥爷命真硬啊，阿詹的46分钟还不够啊～发自虎扑Android客户端,0
1027楼,2018-04-23 11:28,Laoblue,骑士全员健康？？？？？？？鸡腿没了！发自虎扑iPhone客户端,0
1028楼,2018-04-23 11:28,张大坑1218,引用446楼 @TXforever 发表的:对格林就是抱摔啊。。。这个就吹了一个普通犯规？发自虎扑Android客户端,38
1029楼,2018-04-23 11:28,亚提姆,能不能不让卫平马健解说骑士的比赛，真是误导发自虎扑iPhone客户端,0
1030楼,2018-04-23 11:28,肥出一只田螺,说实话最后一球有点恶心，兰斯摆明了就是要让姐夫动手，然后一个t出来，还好姐夫冷静。发自虎扑iPhone客户端,0
1031楼,2018-04-23 11:28,SserSir, 引用内容由于违规已被删除我一个中立球迷看来加的应该是黑粉…发自虎扑iPhone客户端,10
1032楼,2018-04-23 11:28,凯里天生大场面欧文, 引用内容由于违规已被删除希望下次你打球别人抱着你的头把你摁地上你也说：兄弟，防的好，我成你球迷了发自虎扑Android客户端,50
1033楼,2018-04-23 11:28,取什么才拉风,太能撸：这场比赛我们做得不够好，没把对手得分限制在100以下发自虎扑Android客户端,0
1035楼,2018-04-23 11:28,喜欢雪小禅,詹姆斯快累死了。首轮逼出全力詹，泰伦卢牛逼。发自虎扑Android客户端,2
1036楼,2018-04-23 11:28,望各位大佬多多提携,看完比赛，心好累。。发自虎扑iPhone客户端,2
1037楼,2018-04-23 11:28,Rexil,抱摔了解一下..发自虎扑iPhone客户端,1
1038楼,2018-04-23 11:28,别来烦我行不,骑士真的需要别的球员站出来为老詹分担，单靠老詹一人球队走不了多远发自虎扑iPhone客户端,1
1040楼,2018-04-23 11:28,小生LEE,周杰伦拯救张震岳！！！发自虎扑iPhone客户端,0
1042楼,2018-04-23 11:28,22wiggs,莫名想到13年的科比发自虎扑Android客户端,0
1043楼,2018-04-23 11:28,梁先森,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。层主说话也很有意思·~~~ ,0
1044楼,2018-04-23 11:28,给朗多传球的男人,引用7楼 @零自然v 发表的:泰伦卢：不要把詹姆斯换下场，一轮游后他有的是时间休息。 话说15年绝地七武士的时候，上场时间也大概如此吧。唉无论几个人 泰伦卢都可以用成绝地七武士发自虎扑iPhone客户端,14
1045楼,2018-04-23 11:28,cancerbrand,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。还是那么二！,0
1046楼,2018-04-23 11:28,差不多先生丶alex,小编，骑士全员健康？希尔呢？发自虎扑iPhone客户端,0
1047楼,2018-04-23 11:28,虎扑版马健,这还真是步行者主场，要是在客场，史蒂芬森就不是普通犯规，是恶意犯规了吧。,0
1048楼,2018-04-23 11:28,狂砍0分六犯离场,看了今天一场，终于知道奥迪为啥在雷霆打不出来了，到最后一个人拿球一通胡投！我去，今天要没他，骑士还真不好说……发自虎扑Android客户端,0
1049楼,2018-04-23 11:28,crystalyik,斯蒂芬森我觉得他是那种秀逗脑回路的人。。就他不认为自己那样有问题。。但又不属于帕楚里亚那种发自虎扑iPhone客户端,0
1050楼,2018-04-23 11:28,枫叶传说,詹科联手，天下我有！发自虎扑iPhone客户端,0
1051楼,2018-04-23 11:28,勒布朗和火箭再夺一冠,引用458楼 @二十年詹吹 发表的:讲真的，最后一个球该给恶犯，动作太大了真的，搂脖子抱摔，还抱了两圈发自虎扑iPhone客户端,6
1052楼,2018-04-23 11:28,俺们家老吴,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。说实话，真的脏发自虎扑iPhone客户端,0
1053楼,2018-04-23 11:28,DZHZRBF,引用1楼 @MADKING1 发表的:看了骑士的比赛 就觉得锡伯杜并不孤独！老汉的耐艹也不是随便说说的！发自虎扑Android客户端,1
1054楼,2018-04-23 11:28,美如画0604,奥迪：Westbrook，this is for you发自虎扑iPhone客户端,0
1055楼,2018-04-23 11:28,喜欢雪小禅,引用18楼 @助板高手 发表的:老实说，现在我看骑士的数据，看的不是勒布朗的得分，是出场时间。这还没上满呢！发自虎扑Android客户端,0
1056楼,2018-04-23 11:28,老詹无敌mvp,引用10楼 @gaojue 发表的:什么是真正的投手，即使第一节4中0，机会出来依然毫不手软，下半场5中4的三分，这场比赛首功詹姆斯，次功科沃尔奥拉迪波这一场太迷了，最后无数个急停跳投只命中了一个，即使最后命中一个三分也无关大局，各位反苦练代表可以准备开会了奥迪一直被包夹，换谁都难受。。。发自虎扑Android客户端,2
1058楼,2018-04-23 11:28,宫本大神,看了比赛，还有人认为骑士能稳过第一轮？我不是骑士球迷，但看见这么多人整个赛季都在奶骑士总冠军，我就发现了原来骑士黑这么多，讲道理一个赛季看下来真没发现这支骑士有冠军相。发自虎扑Android客户端,0
1059楼,2018-04-23 11:28,奋斗的候鸟,引用591楼 @湖人111111 发表的:怎么不要脸了，都是规则内的，那你也可以说造犯规的不要脸！抱摔也是规则  我去  别回我  我不懂球发自虎扑Android客户端,0
1060楼,2018-04-23 11:28,拉风的海森哥,我想知道 卢是怎么用的人 克拉克森和胡德来之前都是乱战高手 为什么一到骑士队就废了发自虎扑Android客户端,0
1061楼,2018-04-23 11:28,晓群XQ布莱恩特,引用2楼 @黄小葵 发表的:这次关键时刻 终于有人站出来为老詹分担了，科沃尔连续两个三分球 太厉害了为什么你的字体比别人的粗发自虎扑Android客户端,0
1062楼,2018-04-23 11:28,小路路路路,引用9楼 @登等瞪等凳 发表的:杰伦最后两个三分一个盖帽，老詹一个跳投一个挑篮，詹科联手，天下我有，合力扳平大比分，太牛逼了！！！卢指导：说出来你们可能不信，我的季后赛秘密武器就是让老詹打满全场。。。打46分钟效果不错！下一场48分钟！！！发自手机虎扑 m.hupu.com,1
1063楼,2018-04-23 11:29,提拉米苏0711, 引用内容由于违规已被删除奥拉迪波全场被包夹，命中率低可以理解发自虎扑Android客户端,0
1064楼,2018-04-23 11:29,烦都不得不,骑士活过来了，发自虎扑iPhone客户端,0
1065楼,2018-04-23 11:29,辣棒鸡丝,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。这叫有意思？你的理解真有意思发自虎扑Android客户端,0
1066楼,2018-04-23 11:29,walltree,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。头铁又很皮！哈哈哈哈发自虎扑iPhone客户端,0
1067楼,2018-04-23 11:29,詹姆斯二世的爹,张指导最后还是说了一句很对的话，这样的磨炼对骑士走更远是有好处的发自虎扑iPhone客户端,0
1068楼,2018-04-23 11:29,Roc12138,骑士逆转步行者。。。。。。。发自虎扑Android客户端,0
1069楼,2018-04-23 11:29,koala0606,裁判同志这么照顾都输了啊！。。。。可耻啊！发自虎扑Android客户端,0
1070楼,2018-04-23 11:29,凯小怪,引用1楼 @MADKING1 发表的:看了骑士的比赛 就觉得锡伯杜并不孤独！老汉的耐艹也不是随便说说的！泰伦卢总冠军！发自虎扑iPhone客户端,2
1071楼,2018-04-23 11:29,嘤嘤嘤大坏蛋,看了看泰伦卢  似乎锡伯杜也没有那么垃圾发自虎扑Android客户端,0
1072楼,2018-04-23 11:29,消失的旧时光1943,引用178楼 @iameasy81 发表的:这动图还是高清哈哈哈txtx发自虎扑iPhone客户端,0
1073楼,2018-04-23 11:29,sweet_bobo,一切都要从兰斯那个走步开始说起,0
1074楼,2018-04-23 11:29,小莫呢,一个人，一座城。发自虎扑Android客户端,0
1075楼,2018-04-23 11:29,Ve0us,卡尔德隆也真是福将啊～～发自虎扑Android客户端,0
1076楼,2018-04-23 11:29,kbc6n决定这个锅你来背,引用178楼 @iameasy81 发表的:美如画，我科威武发自虎扑iPhone客户端,0
1077楼,2018-04-23 11:29,寡妇村的光棍,没看比赛，有些疑问，乐福这轮季后赛状态为何这么差？发自虎扑Android客户端,0
1079楼,2018-04-23 11:29,路标爱林飙,引用516楼 @Sugar4Wes 发表的:最开始我也认为他有意思，现在感觉是有点过分了，开始脏了这人改不了的。。NBA其实是在默认，或者说是默许这种行为。几年前到现在都是这样发自手机虎扑 m.hupu.com,5
1080楼,2018-04-23 11:29,50C可乐,最后2分钟真是头铁 奥迪变奥拓 连着3个单打,0
1081楼,2018-04-23 11:29,MRLCJ,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。哟，还有说活宝的，抱摔叫活宝，哈哈哈，你真厉害发自虎扑Android客户端,0
1082楼,2018-04-23 11:29,一二三四胃必治,字数字数字数发自虎扑Android客户端,0
1083楼,2018-04-23 11:29,伟大如斯詹姆斯,镜头给到泰伦卢，表情依旧相当淡定……发自虎扑Android客户端,0
1084楼,2018-04-23 11:29,虎扑版马健,引用1028楼 @张大坑1218 发表的:这个就吹了一个普通犯规？说明，主场还是有用的。,0
1085楼,2018-04-23 11:29,gotohy,引用446楼 @TXforever 发表的:对格林就是抱摔啊。。。2012他还在打替补的时候就这样，那么多年过去了一点没变发自虎扑iPhone客户端,18
1086楼,2018-04-23 11:29,遙遠的彼岸,引用1019楼 @看个球图开心 发表的:你也真是有意思，自己树靶子？这个帖子里除了你谁说历史地位这个了？？谁黑今天的勒布朗了？？讨论比赛，你把历史地位搬出来，讨论骑士队，勒布朗，你又把退役的赶鸟胖子搬出来，你这样有意思？？？呵呵，被迫害妄想症晚期吧！谁今天黑勒布朗了？我看你是没看其他帖子吧？不要随便下结论 先去看看再说。到底是谁是晚期啊？我说的是我看到的 你说的是你自己认为的   谁是靶子？,2
1087楼,2018-04-23 11:29,liebendich,现在和一五年不一样，真的是神烦泰伦卢发自手机虎扑 m.hupu.com,0
1088楼,2018-04-23 11:29,骑士的德隆威廉姆斯,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。抱摔就有意思了发自虎扑iPhone客户端,0
1089楼,2018-04-23 11:29,火箭会员,四场比赛老詹场均44分钟 真的心疼发自虎扑Android客户端,0
1090楼,2018-04-23 11:29,WJLSuSu,老詹是真的耐艹，科沃尔是真的稳，卢是真的没办法了，特么之前吹的季后赛战术呢？发自虎扑iPhone客户端,0
1091楼,2018-04-23 11:29,篮球不只是娱乐, 引用内容由于违规已被删除这场不能怪迪奥，很明显被针对了阿，骑士包夹迪奥也付出了沉痛的代价，步行者角色球员打出来了，不是科沃尔两个关键球，骑士不是凉凉了吗发自虎扑Android客户端,0
1092楼,2018-04-23 11:29,铂金mvp,勇士三节勇骑士三节骑被骑发自虎扑iPhone客户端,0
1093楼,2018-04-23 11:29,恁扬哥,本场功臣，JR发自虎扑iPhone客户端,0
1094楼,2018-04-23 11:29,七熙叶,别见风是雨，别马后炮，别骑士输了就说战术差詹姆斯防守下滑......赢了就一顿吹，输了就一顿黑，人家教练有可取的地方有不足的地方，不能死活放大不足完全忽略仅有哪怕一点的正确。好像太无聊了，和溜马的系列赛，现在打平，晋级的肯定还是骑士，就这么肯定!不用犹豫的等到看下场结果再马后的那种，中立球迷非黑非吹评论。发自虎扑Android客户端,0
1095楼,2018-04-23 11:29,快如闪电AI,老汉出场时间一直被低估发自虎扑iPhone客户端,0
1096楼,2018-04-23 11:29,EEEEEEvo,逆转步行者..唉发自虎扑iPhone客户端,0
1097楼,2018-04-23 11:30,詹皇万岁623, 引用内容由于违规已被删除这直接还翻身摔过来了，还可爱？我看这球就猜到有些人的言论了发自虎扑iPhone客户端,6
1099楼,2018-04-23 11:30,贵圈太乱,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。对格林那么脏的动作还活宝  太脏了,0
1100楼,2018-04-23 11:30,僵尸哥哥,不明白奥迪这么铁干嘛执着于急停中投   后面让他给领先浪没了,0
1101楼,2018-04-23 11:30,Feidream,引用1楼 @MADKING1 发表的:看了骑士的比赛 就觉得锡伯杜并不孤独！老汉的耐艹也不是随便说说的！痴迷死亡五小的鬼才泰伦卢，不要防守只要进攻的鬼才泰伦卢，宁死不上小南斯的鬼才泰伦卢，把乐福当奥尼尔用的鬼才泰伦卢！发自虎扑iPhone客户端,6
1102楼,2018-04-23 11:30,五冠卡哇伊,科沃尔真牛逼，杀人啊发自虎扑Android客户端,0
1103楼,2018-04-23 11:30,婵诩咯,骑士也是需要第一轮用逆转这个词语的球队了。发自虎扑Android客户端,0
1104楼,2018-04-23 11:30,masterfxxk,引用9楼 @登等瞪等凳 发表的:杰伦最后两个三分一个盖帽，老詹一个跳投一个挑篮，詹科联手，天下我有，合力扳平大比分，太牛逼了！！！卢指导：说出来你们可能不信，我的季后赛秘密武器就是让老詹打满全场。。。传说中的护框型射手？发自虎扑iPhone客户端,0
1105楼,2018-04-23 11:30,有一种体系叫勇士队,我记得科沃尔最准的两个点，一个是右侧底角，另一个是左边45度，全遇到了，也抓住了机会，不容易发自虎扑Android客户端,0
1106楼,2018-04-23 11:30,ingore,标题应该用拒绝逆转比较好。。半场领先那么多差点被翻盘才是真的发自虎扑Android客户端,0
1107楼,2018-04-23 11:30,taoning0801,引用64楼 @timberwolves21 发表的:兰斯太有意思了，活宝一枚。。。这种冲人不冲球的球品叫有意思？不知道有意思在哪儿。。发自虎扑iPhone客户端,0
1108楼,2018-04-23 11:30,纯白紫月,这么多年了，师弟还是这么多骚操作，手动白眼,0
1109楼,2018-04-23 11:30,詹姆斯联手梅西,今天拉基蒂奇又爆了 骑士每场让别人爆一个 感谢不杀之恩 骑士加油！发自虎扑Android客户端,0
1110楼,2018-04-23 11:30,如影at随形,引用18楼 @助板高手 发表的:老实说，现在我看骑士的数据，看的不是勒布朗的得分，是出场时间。你厉害，我专门去看了一下技术统计，46分钟。吓人发自手机虎扑 m.hupu.com,0
1111楼,2018-04-23 11:30,imzhgege, 引用内容由于违规已被删除这是友军，不要误伤发自虎扑iPhone客户端,20
1112楼,2018-04-23 11:30,张大坑1218,引用1084楼 @虎扑版马健 发表的:说明，主场还是有用的。我以为最少是两罚一掷发自虎扑Android客户端,0
1113楼,2018-04-23 11:30,明了MF,老实说，格林有点放不开，胡德、克6、小兰斯还没开窍发自虎扑Android客户端,0
1114楼,2018-04-23 11:30,湖人111111,引用824楼 @龙wade3 发表的:一轮系列赛多少冲着人去的动作了冲人去的动作，NBA有界定的，师弟得到几次恶意犯规？所有的犯规你都可以界定是冲人去的！发自虎扑Android客户端,0
1115楼,2018-04-23 11:30,我真是小白,引用1069楼 @koala0606 发表的:裁判同志这么照顾都输了啊！。。。。可耻啊！c了詹姆斯46分钟，外加科沃尔两个续命3分，奥迪蜜汁命中率，麦克米兰神之换人， 这也才赢了3分啊！。。。。可耻啊！,0
