floornum,replytime,user,content,liang
481楼,2018-04-22 05:38,风城闪电Dwyane,引用462楼 @胡龍貓 发表的:下半场不说，上半场该吹了都吹了？要不咱们来覆盘？别骗自己了说吧，上半场哪个属于小动作发自虎扑iPhone客户端,0
482楼,2018-04-22 05:38,ghettoTelfair,引用15楼 @央视记者报道讲 发表的:*河蟹*牛逼，三连胜来一波？这输入法四月枪毙名单了解一下 ,0
483楼,2018-04-22 05:38,北下关鹏鱼雁,引用26楼 @1080度转体扣篮 发表的:恩比德这防守怎么不配dpoy丑恩防守3000万，进攻送的！不对，这不是科将军的台词。。。。。。。。发自虎扑iPhone客户端,304
484楼,2018-04-22 05:38,76人头号帝吹,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？爵士恐成最大赢家发自虎扑iPhone客户端,4
485楼,2018-04-22 05:39,马耳他之鹰,引用363楼 @ChrisLand 发表的:是的 第二个确实犯规了…唉，问题就在第四节应该早点上白边保护篮板，韦德的努力付之东流。。下次多半是最后一场了 发自虎扑iPhone客户端,0
486楼,2018-04-22 05:39,jingying1989121,西蒙斯太猛了，哪里像新秀呀！最佳新秀估计的两个人一起拿，都进第二轮的话发自手机虎扑 m.hupu.com,0
487楼,2018-04-22 05:39,图钉不说话,热火是打的很顽强！但是，如果你最后一节只得19分，而且其中12分是是靠36岁的韦德，那么你这场比赛已经不配赢了发自虎扑Android客户端,1
488楼,2018-04-22 05:39,红玫瑰_锢毒,引用85楼 @JASONTNT 发表的:一帝西来，天外飞仙老哥这波可以发自虎扑Android客户端,0
489楼,2018-04-22 05:39,山崎峻,引用457楼 @彡堕落丶朽木 发表的:弟弟你居然来找我了，有意思呵呵，多的别说，下场直播间见，送热火最后一程吧发自虎扑iPhone客户端,1
490楼,2018-04-22 05:40,rocice,这倒是，你们先看，我睡会，起来看登哥发自虎扑iPhone客户端,0
491楼,2018-04-22 05:40,草履虫笨蛋娜,引用472楼 @领袖韦德在热火 发表的:这刚过去多久啊 就又有吹雷迪克的了…跪久了还真是站不起来了热火蜜跑到76人蜜底下捣乱，您也是有闲心，好好考虑下一场吧，别丢人了发自虎扑Android客户端,0
492楼,2018-04-22 05:41,mrshbaby,引用227楼 @胖颖飞刀 发表的:如果保持健康，西帝比丑恩更值得当老大去培养你看76人比赛少，西蒙斯是有天赋，但是篮球场存在感太低！恩比德是因为拥有所有天赋现在解说评论都懒得吹了，而且心气是类似科比那种级别的！而且在球场上恩比德的战术作用比他大的多！发自手机虎扑 m.hupu.com,2
493楼,2018-04-22 05:41,善解人衣的步行街街霸,引用223楼 @Tracy老肥麦 发表的:谢谢jrs的支持，凌晨陪大家一个人解说这场比赛，这是一场绞肉机式的季后赛，热火队的防守强度很大，双方的火药味很浓，我觉得这是76人这批年轻球员需要去面对的，我更佩服的是76人西蒙斯在下半场恢复冷静后对球队的梳理，雷迪克稳定的发挥，恩比德的防守，这是一支不仅仅只依靠天赋打球的球队，他们能在比赛当中成长，调整，不简单。韦德真的是真的尽力了，你不能要求他做的再多了，岁月啊岁月啊。虽然输了，但是值了，没法再苛刻要求韦德了发自虎扑Android客户端,0
494楼,2018-04-22 05:41,南门学士,相信过程，76人总冠军！发自虎扑Android客户端,0
495楼,2018-04-22 05:42,陆特狙击观察员,希望下赛季詹皇去76人组成“大帝，西帝，皇帝&沙皇”的四皇组合，横扫新世界！发自虎扑iPhone客户端,0
496楼,2018-04-22 05:42,海弗拉斯,引用472楼 @领袖韦德在热火 发表的:这刚过去多久啊 就又有吹雷迪克的了…跪久了还真是站不起来了一码归一码行不行？归根结底这不过是个体育论坛发自虎扑Android客户端,0
497楼,2018-04-22 05:43,念风风,你们都在说大帝这场表现好的地方（防守端），但也要看到大帝进攻端糟糕的表现，特别是最后两攻（一打铁，一失误）差点葬送胜利（还好西蒙斯出来稳住局面）。发自虎扑Android客户端,2
498楼,2018-04-22 05:43,提灯寻旧梦,引用472楼 @领袖韦德在热火 发表的:这刚过去多久啊 就又有吹雷迪克的了…跪久了还真是站不起来了打球就打球.只会说这种话.你是跪久了腿麻了以为自己站起来了？发自虎扑iPhone客户端,0
499楼,2018-04-22 05:44,哈利杜鲁门,引用425楼 @社会你逼哥 发表的:本来就是打手犯规啊，看看回放吧这叫防守犯规的话，恩比德一场能罚30次篮发自虎扑iPhone客户端,2
500楼,2018-04-22 05:44,勒布朗爱弗森,引用76楼 @西江月216 发表的:即使穷途末路的热火拿出了打架般的撕咬式防守，76人的小伙子们用了两节半时间终究适应了下来，并完成了逆转。最后，谁特么说雷迪克打硬仗不行的？不管他以前说过什么，我今天还就是要吹一波雷迪克，在高强度防守下依然能够维持相对稳定的手感，这场真的是76人这场外线的定海神针！他没说过！发自虎扑Android客户端,0
501楼,2018-04-22 05:45,陆特狙击观察员,今天热火防大帝让我想起当年爵士防大姚，无所不用其极。每次大帝接球都被双人夹击直接按地上…发自虎扑iPhone客户端,2
502楼,2018-04-22 05:45,海弗拉斯,引用399楼 @踢爆 发表的:没觉得有啥违反体育道德的犯规，季后赛不正常吗？打桌球，高尔夫比较优雅。看上半场了吗发自虎扑Android客户端,0
503楼,2018-04-22 05:45,怪杰罗德曼,帝四年，双帝率军东征，初战时，大帝眼疾，视茫不能战。西帝鲜衣怒马，直杀敌营，孤掌难支，铩羽而归，只见此时风云突变，敌营一智将爪鸡，纵横捭阖，如入无人之境。宫内急传东厂宦官雷公公，试以射术震慑敌营，方得止渴。然，战至午时，敌军力疲而竭，双帝方如梦初醒。大帝虽不能攻城掠寨，守得敌军不能进。然西帝一夫当关，杀的血流成河。正当金鸣收兵之时，敌营有一旧将典韦，臂尚有万钧之力，气宇轩昂，持双戟死守城墙不失。帝大骇，言“此人单枪匹马以阻万君，吾不及也”。遂号令军强攻，众将众志成城，终凯旋而归。而典韦此役英伟之姿，后有诗人赞曰“人称温侯战三英，虚晃一枪终弃战。 世谓子龙救小主，步行怎把幼君扶。 拼将一死存奸雄，勇绝还赞古恶来。”发自虎扑iPhone客户端,5
504楼,2018-04-22 05:45,白流苏macrame,恭喜席梦思拿到三双。距离系列赛场均三双真的只有一步之遥。发自手机虎扑 m.hupu.com,0
505楼,2018-04-22 05:46,提灯寻旧梦,引用14楼 @雨中笑忘过去 发表的:第三节末伊娃帮助球队缩小分差进入第四节，我西第四节carry表现！虽然今天大帝进攻端表现不好，但防守端表现毋庸置疑，有一说一全场表现最稳的是雷迪克。差点又被韦德教做人，太可怕。PS：谢谢几位大兄弟纠正了我的错误，熬夜看球伤身。。。记忆出现了偏差，抱歉。关键时间竟然能和韦德打answer ball.快船期间好像比较少见到.发自虎扑iPhone客户端,0
506楼,2018-04-22 05:47,Q妮妮,引用481楼 @风城闪电Dwyane 发表的:说吧，上半场哪个属于小动作踢蛋你觉得如何 还有移动掩护出拐呢打得真强硬发自虎扑iPhone客户端,0
507楼,2018-04-22 05:48,一只海关狗,引用443楼 @西米露i 发表的:侵犯了进攻球员的圆柱体区域谢谢投篮才有圆柱体谢谢发自虎扑Android客户端,1
508楼,2018-04-22 05:50,一只海关狗,引用479楼 @刚连上网 发表的:右肘肘到投篮手了上篮非投篮，球已经出手半天了发自虎扑Android客户端,2
509楼,2018-04-22 05:50,Tzb頔,心疼韦德。也心疼我的青春。发自虎扑Android客户端,0
510楼,2018-04-22 05:51,热火之魂韦德德,引用489楼 @山崎峻 发表的:呵呵，多的别说，下场直播间见，送热火最后一程吧说的跟你是上场打球了一样发自虎扑iPhone客户端,0
511楼,2018-04-22 05:51,好好好ii,东决可期76人牛逼发自虎扑Android客户端,0
512楼,2018-04-22 05:51,oopsxsy,看的手心里一把汗 我韦尽力了 虽然结果可惜 但我相信我韦球迷赢了拿得起 输了放得下 我韦36了 最后时刻还是球队一锤定音的狠角儿 我真的知足啦 Let’s go heat!发自虎扑iPhone客户端,0
513楼,2018-04-22 05:51,luo先sheng,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？瓜：高原的篮筐可不能再受这种打击了发自手机虎扑 m.hupu.com,1
514楼,2018-04-22 05:52,刚连上网,引用508楼 @一只海关狗 发表的:上篮非投篮，球已经出手半天了兄弟..篮球规则的事我就不给你科普了..唉..发自手机虎扑 m.hupu.com,0
515楼,2018-04-22 05:52,热火之魂韦德德,引用508楼 @一只海关狗 发表的:上篮非投篮，球已经出手半天了这球平衡球，恩比德掩护犯规了，那个更伤热火发自虎扑iPhone客户端,0
516楼,2018-04-22 05:53,徐子航,引用150楼 @公牛FMVP韦德 发表的:76人的一周老球迷还喷哨子吗？？？得了便宜就闭嘴了？哪只眼睛看到76人得便宜？！热火什么对抗动作，当别人瞎？最后大帝一个绝对好帽，主场哨给你了，你还倒打一耙？！发自虎扑iPhone客户端,3
517楼,2018-04-22 05:55,热火之魂韦德德,引用516楼 @徐子航 发表的:哪只眼睛看到76人得便宜？！热火什么对抗动作，当别人瞎？最后大帝一个绝对好帽，主场哨给你了，你还倒打一耙？！下半场76人确实得便宜了发自虎扑iPhone客户端,0
518楼,2018-04-22 05:55,一只海关狗,引用514楼 @刚连上网 发表的:兄弟..篮球规则的事我就不给你科普了..唉..你还是科普吧，哪条哪款发自虎扑Android客户端,0
519楼,2018-04-22 05:56,强入牛牛牛,看了今天逆境中76人队的表现，假设半决赛和我凯相遇，今年还真是有点虚啊，大帝这内线防守，双探花和火夫都不是很好打！发自虎扑Android客户端,0
520楼,2018-04-22 05:56,强入牛牛牛,看了今天逆境中76人队的表现，假设半决赛和我凯相遇，今年还真是有点虚啊，大帝这内线防守，双探花和火夫都不是很好打！发自虎扑Android客户端,0
521楼,2018-04-22 05:56,绝不投降杜兰特,不好意思 最佳防守是大帝的发自虎扑iPhone客户端,0
522楼,2018-04-22 05:56,BingFyanzi,引用503楼 @怪杰罗德曼 发表的:帝四年，双帝率军东征，初战时，大帝眼疾，视茫不能战。西帝鲜衣怒马，直杀敌营，孤掌难支，铩羽而归，只见此时风云突变，敌营一智将爪鸡，纵横捭阖，如入无人之境。宫内急传东厂宦官雷公公，试以射术震慑敌营，方得止渴。然，战至午时，敌军力疲而竭，双帝方如梦初醒。大帝虽不能攻城掠寨，守得敌军不能进。然西帝一夫当关，杀的血流成河。正当金鸣收兵之时，敌营有一旧将典韦，臂尚有万钧之力，气宇轩昂，持双戟死守城墙不失。帝大骇，言“此人单枪匹马以阻万君，吾不及也”。遂号令军强攻，众将众志成城，终凯旋而归。而典韦此役英伟之姿，后有诗人赞曰“人称温侯战三英，虚晃一枪终弃战。 世谓子龙救小主，步行怎把幼君扶。 拼将一死存奸雄，勇绝还赞古恶来。”兄弟你是真厉害发自虎扑Android客户端,0
523楼,2018-04-22 05:56,2029名人堂保罗,引用5楼 @东风乱舞 发表的:昨天詹姆斯22中10，最后一节12分骑士输2分今天韦德22中10，最后一节12分热火输4分他们依然很强，但未来终究是八九点钟的太阳的...............炮哥瓜哥今天肯定也是22中10发自虎扑iPhone客户端,13
524楼,2018-04-22 05:57,江户川西西,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？按照规律，是保罗迷，哈登22中10输6发自手机虎扑 m.hupu.com,0
525楼,2018-04-22 05:59,卡哇伊笑着说到,引用223楼 @Tracy老肥麦 发表的:谢谢jrs的支持，凌晨陪大家一个人解说这场比赛，这是一场绞肉机式的季后赛，热火队的防守强度很大，双方的火药味很浓，我觉得这是76人这批年轻球员需要去面对的，我更佩服的是76人西蒙斯在下半场恢复冷静后对球队的梳理，雷迪克稳定的发挥，恩比德的防守，这是一支不仅仅只依靠天赋打球的球队，他们能在比赛当中成长，调整，不简单。韦德真的是真的尽力了，你不能要求他做的再多了，岁月啊岁月啊。辛苦解说，一晚上的熬夜陪伴。解说的很精彩发自虎扑iPhone客户端,0
526楼,2018-04-22 05:59,FearTheBeard1011,难道看过球的就没有赞一下伊利亚索瓦的出色发挥嘛 第三节几次关键篮板跟三分将比分咬住 为最后76人逆转奠定了基调 ,1
527楼,2018-04-22 05:59,铳梦,西蒙斯太强了，回头望月投篮看呆我。大帝进攻端手感不好，最后几分钟积极盖帽补防解决问题，太强了太强了！76人霸业可期。发自虎扑iPhone客户端,0
528楼,2018-04-22 06:00,AJ丶钟艾一生,今天八点答辩，我却看了一夜比赛发自虎扑iPhone客户端,0
529楼,2018-04-22 06:01,假的川普,引用223楼 @Tracy老肥麦 发表的:谢谢jrs的支持，凌晨陪大家一个人解说这场比赛，这是一场绞肉机式的季后赛，热火队的防守强度很大，双方的火药味很浓，我觉得这是76人这批年轻球员需要去面对的，我更佩服的是76人西蒙斯在下半场恢复冷静后对球队的梳理，雷迪克稳定的发挥，恩比德的防守，这是一支不仅仅只依靠天赋打球的球队，他们能在比赛当中成长，调整，不简单。韦德真的是真的尽力了，你不能要求他做的再多了，岁月啊岁月啊。这两场胜利，76人的小伙子们应该感谢热火让他们熟悉了所谓的季后赛强度发自虎扑iPhone客户端,1
530楼,2018-04-22 06:02,公牛FMVP韦德,引用516楼 @徐子航 发表的:哪只眼睛看到76人得便宜？！热火什么对抗动作，当别人瞎？最后大帝一个绝对好帽，主场哨给你了，你还倒打一耙？！要点脸不，那么多犯规没看见？发自虎扑iPhone客户端,0
531楼,2018-04-22 06:02,Whitedick,知道这场比赛的意义，let's go heat发自虎扑Android客户端,0
532楼,2018-04-22 06:02,徐子航,引用227楼 @胖颖飞刀 发表的:如果保持健康，西帝比丑恩更值得当老大去培养不用挑拨离间，我们没有老大，只有两个核心，团结一致！发自虎扑iPhone客户端,1
533楼,2018-04-22 06:02,达达搭大大,很久没有看到这样的一场比赛了。上半场肌肉碰撞的强度和浓烈的火药味不输上世纪九十年代后期尼克斯和热火的经典老牌东部对绞。36岁的韦德一次次把自己抛向美航中心的空中，仿佛在连接另一个平行空间中26岁的自己。时光已经偷走了他的闪电，却带不走他心中的万马奔腾。阿德巴约和白边最大程度的限制了恩比德，让大帝的运动战一团混沌，仅有2个运动战进球且失误8次。德拉季奇也精巧地数次戏耍二帝…但，一切都抵不过喷簙而出的逆天天赋！很难想象失误接近三十次的球队是最后获胜的那一方，但在大帝和西帝的绝对天赋面前，都成为了一种合理。西蒙斯上半场的专注度堪称灾难，各种花式失误层出不穷。但竟然在短短的一节多时间内自我调节完成，进入第四节，完全是个人天秀模式。最后时刻漂移的三秒区后仰和突破后双手爆扣基本就锁定了比赛的走向。而戴上面具的恩比德虽然在进攻端一筹莫展，但在防守端提供了无比优质的护框，横向补防和纵向追防一样快速迅猛，不但贡献了5次盖帽，而且完全控制了油漆区。最后时刻左手大帽韦德是否犯规见仁见智，但横向的那一步横移真的是肉眼可见的天赋！3比1了，76人是否能像大帝所说的进入总决赛恐怕是我这几年最期待预见的美好了。Trust the process，相信过程！发自手机虎扑 m.hupu.com,1
534楼,2018-04-22 06:04,假的川普,引用476楼 @我要三分 发表的:76人恐怖的就是这里！容错空间很足。篮球场最怕的就是这种球队，失误多都能赢球。这也可以说明一点，76人的整体实力真的是比热火强，热火拼的很凶，总体来说打的很好，只可惜他们遇到的事天赋异禀的76人，热火这样的表现我现在如果对手是奇才步行者雄鹿，他们一定会赢的。步行者可能不稳，但是雄鹿奇才赢面就太大了。想起来最后一场热火可能就是在挑对手，想欺生对位年轻的76人，没想到反而被教做人了发自虎扑iPhone客户端,1
535楼,2018-04-22 06:04,Silent_Brown,这都输了 热火接下来很难了发自虎扑iPhone客户端,0
536楼,2018-04-22 06:04,Whitedick,引用528楼 @AJ丶钟艾一生 发表的:今天八点答辩，我却看了一夜比赛我和你一样，七点钟上班了，不过这场比赛对我来说非看不可发自虎扑Android客户端,0
538楼,2018-04-22 06:06,假的川普,引用26楼 @1080度转体扣篮 发表的:恩比德这防守怎么不配dpoy进攻端某场手感不好可能会丢，防守可是不会丢的，大帝即使没有进攻，防守端也是巨星级别发自虎扑iPhone客户端,154
539楼,2018-04-22 06:06,loveayas,引用537楼 @假的川普 发表的:你这个加的7原来是失误？斩首吧哈哈哈，刀下留情啊，全因今天失误爆炸多，还好最后调整过来了,2
540楼,2018-04-22 06:07,领袖韦德在热火,引用498楼 @提灯寻旧梦 发表的:打球就打球.只会说这种话.你是跪久了腿麻了以为自己站起来了？你说的话一点逻辑没有啊。再说了 我也没跪过啊发自虎扑iPhone客户端,0
541楼,2018-04-22 06:08,假的川普,引用132楼 @庞Sir 发表的:真心好看 最后恩比德终结韦德的那个大帽吹成犯规看不懂 本来是关键性的防守镜头主场哨吗，有的人会说侵犯圆柱体，那每个上篮动作都有身体接触岂不是都侵犯你圆柱体了，那你还能碰吗。这种级别的动作一般在最后阶段都是不会吹的发自虎扑iPhone客户端,47
542楼,2018-04-22 06:08,徐子航,引用286楼 @乔丹尼尔斯科拉文 发表的:这球真看傻了…我仿佛看到了张伯伦，拉塞尔！发自虎扑iPhone客户端,2
543楼,2018-04-22 06:09,达达搭大大,引用223楼 @Tracy老肥麦 发表的:谢谢jrs的支持，凌晨陪大家一个人解说这场比赛，这是一场绞肉机式的季后赛，热火队的防守强度很大，双方的火药味很浓，我觉得这是76人这批年轻球员需要去面对的，我更佩服的是76人西蒙斯在下半场恢复冷静后对球队的梳理，雷迪克稳定的发挥，恩比德的防守，这是一支不仅仅只依靠天赋打球的球队，他们能在比赛当中成长，调整，不简单。韦德真的是真的尽力了，你不能要求他做的再多了，岁月啊岁月啊。展哥太棒了，让我热血沸腾了一个晚上！比赛是好比赛，你是好解说！发自手机虎扑 m.hupu.com,0
544楼,2018-04-22 06:09,JoviRonon,引用425楼 @社会你逼哥 发表的:本来就是打手犯规啊，看看回放吧手完全没碰到吧。我看的假直播？下肢的确有碰撞。但肯定不是因为打到手了。发自虎扑iPhone客户端,1
545楼,2018-04-22 06:09,LiHai丑恩,恩比德也得注意控制下失误了发自虎扑Android客户端,1
546楼,2018-04-22 06:10,辣双撇,熬夜看果然是值得的。西蒙斯又三双了，开阔的篮球视野，和快速的大范围转移传球以及关键时刻的冷静使我觉得反而不像詹姆斯，更像是魔术师约翰逊。韦德扣篮不成功和补扣失败看的有点心酸，换成是06年，必上十佳球。借用解说一句话：时间可以偷走韦德的闪电，却夺走不了韦德心中奔腾的那匹马。（希望那匹马还可以再奔腾几年）发自虎扑Android客户端,0
547楼,2018-04-22 06:11,1080度转体扣篮,引用483楼 @北下关鹏鱼雁 发表的:丑恩防守3000万，进攻送的！不对，这不是科将军的台词。。。。。。。。丑恩科文顿化发自虎扑iPhone客户端,4
548楼,2018-04-22 06:11,达达搭大大,引用223楼 @Tracy老肥麦 发表的:谢谢jrs的支持，凌晨陪大家一个人解说这场比赛，这是一场绞肉机式的季后赛，热火队的防守强度很大，双方的火药味很浓，我觉得这是76人这批年轻球员需要去面对的，我更佩服的是76人西蒙斯在下半场恢复冷静后对球队的梳理，雷迪克稳定的发挥，恩比德的防守，这是一支不仅仅只依靠天赋打球的球队，他们能在比赛当中成长，调整，不简单。韦德真的是真的尽力了，你不能要求他做的再多了，岁月啊岁月啊。借楼和展哥分享下我今天的小激动。很久没有看到这样的一场比赛了。上半场肌肉碰撞的强度和浓烈的火药味不输上世纪九十年代后期尼克斯和热火的经典老派东部对绞。36岁的韦德一次次把自己抛向美航中心的空中，仿佛在连接另一个平行空间中26岁的自己。时光已经偷走了他的闪电，却带不走他心中的万马奔腾。阿德巴约和白边最大程度的限制了恩比德，让大帝的运动战一团混沌，仅有2个运动战进球且失误8次。德拉季奇也精巧地数次戏耍二帝…但，一切都抵不过喷簙而出的逆天天赋！很难想象失误接近三十次的球队是最后获胜的那一方，但在大帝和西帝的绝对天赋面前，都成为了一种合理。西蒙斯上半场的专注度堪称灾难，各种花式失误层出不穷。但竟然在短短的一节多时间内自我调节完成，进入第四节，完全是个人天秀模式。最后时刻漂移的三秒区后仰和突破后双手爆扣基本就锁定了比赛的走向。而戴上面具的恩比德虽然在进攻端一筹莫展，但在防守端提供了无比优质的护框，横向补防和纵向追防一样快速迅猛，不但贡献了5次盖帽，而且完全控制了油漆区。最后时刻左手大帽韦德是否犯规见仁见智，但横向的那一步横移真的是肉眼可见的天赋！3比1了，76人是否能像大帝所说的进入总决赛恐怕是我这几年最期待预见的美好了。Trust the process，相信过程！发自手机虎扑 m.hupu.com,1
549楼,2018-04-22 06:12,独立团政委赵刚丶,要是大帝和席梦思练一手挡拆（就像哈登和卡佩拉那种），岂不是更加无敌？发自虎扑iPhone客户端,1
550楼,2018-04-22 06:12,领袖韦德在热火,引用491楼 @草履虫笨蛋娜 发表的:热火蜜跑到76人蜜底下捣乱，您也是有闲心，好好考虑下一场吧，别丢人了呵呵 我在湿乎乎评论怎么就是跑到人家那捣乱了。而且我说的话哪里有错吗？考虑下一场不是我的工作是球队教练和球员的工作。发自虎扑iPhone客户端,0
552楼,2018-04-22 06:14,泰坦尼哥,韦德最后真的尽力了，希望下场能稳住发自虎扑Android客户端,0
553楼,2018-04-22 06:15,假的川普,引用434楼 @猴样跳投大师 发表的:韦德不走，骑士保底总决。韦德在骑士有现在在热火发挥得一半好吗，还保底总决发自虎扑iPhone客户端,0
554楼,2018-04-22 06:17,假的川普,引用472楼 @领袖韦德在热火 发表的:这刚过去多久啊 就又有吹雷迪克的了…跪久了还真是站不起来了你才是跪久的，就事论事，层主也只是在吹雷迪克的球技，没问题吧发自虎扑iPhone客户端,1
555楼,2018-04-22 06:18,疯狂的克里斯,引用132楼 @庞Sir 发表的:真心好看 最后恩比德终结韦德的那个大帽吹成犯规看不懂 本来是关键性的防守镜头不敢相信这种评论居然亮评 那球就是犯规啥问题也没有发自虎扑iPhone客户端,22
556楼,2018-04-22 06:19,领袖韦德在热火,引用496楼 @海弗拉斯 发表的:一码归一码行不行？归根结底这不过是个体育论坛体育论坛的人就更应该有点血性了吧，别人骂了你，你还夸他好厉害？发自虎扑iPhone客户端,0
557楼,2018-04-22 06:20,徐子航,引用456楼 @热火之魂韦德德 发表的:恩比德的掩护犯规也是吓哭了掩护犯规？也不看看你们整场的粗鲁防守动作！还装白莲花？发自虎扑iPhone客户端,0
558楼,2018-04-22 06:21,阿米不屈,引用132楼 @庞Sir 发表的:真心好看 最后恩比德终结韦德的那个大帽吹成犯规看不懂 本来是关键性的防守镜头你见过盖帽冒胳膊的?拉回放镜头再去看看吧 发自虎扑Android客户端,23
559楼,2018-04-22 06:21,天外有天仙,韦德尽力了。发自虎扑Android客户端,0
560楼,2018-04-22 06:23,徐子航,引用425楼 @社会你逼哥 发表的:本来就是打手犯规啊，看看回放吧你才应该看看回放！韦德球都出手了，好像还是自己脱手的，大帝手臂不能再直了，还是盖的球，主场哨不能再明显了，再加上整场完全可以判犯规的粗野动作，你们够占便宜了。发自虎扑iPhone客户端,0
561楼,2018-04-22 06:24,库日天牛逼,引用132楼 @庞Sir 发表的:真心好看 最后恩比德终结韦德的那个大帽吹成犯规看不懂 本来是关键性的防守镜头裁判真的抢戏！发自手机虎扑 m.hupu.com,8
562楼,2018-04-22 06:25,领袖韦德在热火,引用554楼 @假的川普 发表的:你才是跪久的，就事论事，层主也只是在吹雷迪克的球技，没问题吧抱歉 我是站着的人，别人骂了我和我的家人，我没法跟他就事论事发自虎扑iPhone客户端,0
563楼,2018-04-22 06:25,热火之魂韦德德,引用557楼 @徐子航 发表的:掩护犯规？也不看看你们整场的粗鲁防守动作！还装白莲花？看了，第三节76人被碰一下就罚球发自虎扑iPhone客户端,0
564楼,2018-04-22 06:27,库日天牛逼,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？别闹，肥瓜今天也要打啊，不能也这么难受吧发自手机虎扑 m.hupu.com,1
565楼,2018-04-22 06:27,徐子航,引用530楼 @公牛FMVP韦德 发表的:要点脸不，那么多犯规没看见？你要点脸吗！热火数不胜数的犯规，都没吹，大到粗野的防守动作，视若罔闻，你们还装白莲花！发自虎扑iPhone客户端,0
566楼,2018-04-22 06:28,Milkywaywhite,引用5楼 @东风乱舞 发表的:昨天詹姆斯22中10，最后一节12分骑士输2分今天韦德22中10，最后一节12分热火输4分他们依然很强，但未来终究是八九点钟的太阳的...............太阳总冠军发自虎扑Android客户端,9
567楼,2018-04-22 06:29,狼王威金斯22,恭喜西蒙斯三双。发自虎扑Android客户端,0
568楼,2018-04-22 06:31,chang7758y,76人值得期待，我韦也奉献了一场精彩的比赛发自虎扑Android客户端,0
569楼,2018-04-22 06:32,徐子航,引用517楼 @热火之魂韦德德 发表的:下半场76人确实得便宜了整场你们得的便宜最多，近乎犯规的粗鲁防守，现在没有一个人说76人哨子得便宜的，因为旁观者清！发自虎扑iPhone客户端,1
570楼,2018-04-22 06:33,假的川普,开心，希望76人能成为东部第一支晋级第二轮的球队发自虎扑iPhone客户端,0
572楼,2018-04-22 06:34,spidy_d_rabbit,引用434楼 @猴样跳投大师 发表的:韦德不走，骑士保底总决。还是得有韦德说明书...发自虎扑iPhone客户端,0
573楼,2018-04-22 06:35,徐子航,引用563楼 @热火之魂韦德德 发表的:看了，第三节76人被碰一下就罚球难道你还想一个罚球不给？你们罚球少吗？就今天这尺度，你们不偷着乐？输了还倒打一耙？输不起，丢人！发自虎扑iPhone客户端,1
575楼,2018-04-22 06:37,杜三友,逆转所获得的的信心对这只年轻的新军更重要,1
576楼,2018-04-22 06:38,dzhiqiong,青年军有天赋为所欲为,0
577楼,2018-04-22 06:39,丹佛堀金,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？那明天就轮到甜瓜了？发自虎扑Android客户端,0
578楼,2018-04-22 06:40,美国队基石,引用425楼 @社会你逼哥 发表的:本来就是打手犯规啊，看看回放吧你自己看看回放吧，干净的盖帽，睁眼说瞎话发自虎扑Android客户端,1
579楼,2018-04-22 06:42,w782493800,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？安东尼吧这样发自手机虎扑 m.hupu.com,2
580楼,2018-04-22 06:43,JcAD23,引用223楼 @Tracy老肥麦 发表的:谢谢jrs的支持，凌晨陪大家一个人解说这场比赛，这是一场绞肉机式的季后赛，热火队的防守强度很大，双方的火药味很浓，我觉得这是76人这批年轻球员需要去面对的，我更佩服的是76人西蒙斯在下半场恢复冷静后对球队的梳理，雷迪克稳定的发挥，恩比德的防守，这是一支不仅仅只依靠天赋打球的球队，他们能在比赛当中成长，调整，不简单。韦德真的是真的尽力了，你不能要求他做的再多了，岁月啊岁月啊。解说的太好了！支持您！发自虎扑iPhone客户端,0
581楼,2018-04-22 06:43,realaboy82,引用130楼 @Forg1venyrAg 发表的:暗示保罗今天22中10 要输6分？火箭还有卡佩拉。一个球队，巨星很重要，但年轻人也很重要。没有了年轻人球队容易死气沉沉，球星发挥再好也赢不了球。以前的朗多，拜纳姆，欧文，伦纳德，哈登都是扮演这种角色，一般都是球队自己培养的。这些人并不一定都是真明星，但无比重要。所以我一直认为夺冠球队必须要有一个自己培养的25岁的准明星。火箭如果走了卡佩拉，球队也会是这种半死不活的德行。不是说卡佩拉多厉害，而是球队已经没有年轻人了。发自虎扑Android客户端,0
582楼,2018-04-22 06:43,Heat丶林,引用17楼 @Zecknol 发表的:斯波前两节直接上强度，两场热火主场都是看上去两场热火半场都领先了但是第四节热火两场都崩盘不是偶然现象，过早上强度，第四节体力透支实在是西蒙斯雷迪克沙里奇大帝贝里内利伊利太准了，，，哪一个都放不了，只能这样了，，，贝里内利各种高难度三分，，唉没办法天赋差距，，可惜的是这可能是韦德最后一次在主场打球了，发自虎扑Android客户端,1
