floornum,replytime,user,content,liang
1451楼,2018/4/21 9:46,夜寒不近流苏就是我,引用1257楼 @通城彭于晏 发表的:没暂停了，后场推进没办法传球又怕被切掉！今天这比赛输在第三节！第三节那会儿真看不懂是啥，攻不进守不住！服了第三节真把我看蒙了，各种打铁，低级失误发自虎扑Android客户端,0
1452楼,2018/4/21 9:46,文博书轩ghr,引用95楼 @蓉儿不是小妖女 发表的:卢指导 裁判尽力了 博格丹诺维奇天神下凡啊 你意思今天裁判偏骑士？发自虎扑iPhone客户端,0
1453楼,2018/4/21 9:46,neo33jr,这样下去詹皇还会留在家乡么？已经为家乡赢回一座总冠军奖杯了，我想再极端的球迷都会体谅他了吧？该去挑战一下这项运动或者这个联盟历史第一人的目标了！！！发自虎扑iPhone客户端,0
1454楼,2018/4/21 9:46,黑曼巴灵蛇24,引用2楼 @牛顿说詹在巨人肩膀上 发表的:真的想要让老詹场场拿45分才能赢球么，今天又打了42分钟了，又要进攻又要防守还要被对面打死，还想要老詹做什么！！鲈鱼这种教练真是浪费老詹的巅峰你哪只眼睛看见老詹防守了发自虎扑Android客户端,11
1455楼,2018/4/21 9:46,这个昵称吊了,引用5楼 @割双眼皮 发表的:波格丹诺维奇神了。。这就是你们常说的波神吧发自虎扑Android客户端,2
1456楼,2018/4/21 9:46,xyx19911226,引用76楼 @NashNice 发表的:印第安纳逆转守住第一个主场。要说这场球开始的“模式”，该是克利夫兰赢球的策略——詹姆斯不再“一家独大”，帮手从旁协助。卢指导祭出最绝妙战术：包夹奥迪。但是难就难在，当奥迪渡过了“慌乱期”，却间接激活了另一神射！我一直不解，缘何波格丹诺维奇这级别的射手，会在生涯初期就辗转三队？大概是因为没法一赛季打82场骑士吧，txtx发自虎扑iPhone客户端,59
1458楼,2018/4/21 9:46,一字眉大卫,不管这个赛季季后赛骑士打的如何，我希望下个赛季不再看见卢教练发自虎扑Android客户端,0
1459楼,2018/4/21 9:46,勒布朗小老詹,下半场为什么不用乔治，内线到底是怎么回事，骑士啊，看的那么难受啊，发自虎扑Android客户端,0
1460楼,2018/4/21 9:46,干翻你没商量,引用13楼 @陈美男滴男友 发表的:目测步行者要把湿乎乎打上市~~~~~~~~~~~~~~~~~第一次看到五打一的快攻，骑士是有多不想赢发自虎扑iPhone客户端,26
1461楼,2018/4/21 9:46,杨小宁,虽然输了，但詹姆斯牛逼发自虎扑iPhone客户端,0
1462楼,2018/4/21 9:46,V587大军哥,看鲈鱼会说什么发自虎扑Android客户端,0
1463楼,2018/4/21 9:46,Cav_Kyrie,引用193楼 @hhlwtl 发表的:赶走那谁谁扶正鲈鱼 怪谁啊，赢了就是冠军教头，输了就是浪费老詹巅峰，为什么虎扑还有像你这样的人发自虎扑Android客户端,4
1464楼,2018/4/21 9:46,chkren,卢：我们的防守很不错，连续让对手得分不过百发自虎扑Android客户端,0
1465楼,2018/4/21 9:46,密歇根州立吴彦祖,引用295楼 @四分的库里 发表的:jr就是本事小脾气大留jr送走韦德就知道今年没打算争冠了发自虎扑iPhone客户端,0
1466楼,2018/4/21 9:46,春春my1314,骑士的队员们，你们真的让我们失望了，真的你们的能力呢，我不知道我这样会不会召开黑，但我真的想说，别人靠防守把你们挡住了，你们进攻打不开，为什么不好好防守，我真的好失望，23号这个男人真的很疲惫了，他把所有的一切都做到了，你们为什么不能有一点拼劲儿呢，骑士啊，你到底怎么了？就真的不能站出来一个人吗？我真的想欧文了，至少他会在老詹下场后站出来，你们不会，此时我多希望老詹下赛季走…真的，心灰意泠了！发自虎扑Android客户端,0
1467楼,2018/4/21 9:46,fgfg1010,引用76楼 @NashNice 发表的:印第安纳逆转守住第一个主场。要说这场球开始的“模式”，该是克利夫兰赢球的策略——詹姆斯不再“一家独大”，帮手从旁协助。卢指导祭出最绝妙战术：包夹奥迪。但是难就难在，当奥迪渡过了“慌乱期”，却间接激活了另一神射！我一直不解，缘何波格丹诺维奇这级别的射手，会在生涯初期就辗转三队？奥迪分球，包完奥迪的人过去补的太慢。被这么连打了好几个，也不换个战术。发自虎扑iPhone客户端,8
1468楼,2018/4/21 9:46,garbageman, 引用内容由于违规已被删除下半场乐福除了那个三分还有什么。。。。。这下半场本来负十分，进个球也最多负九分啊   不还是负的吗发自虎扑iPhone客户端,0
1469楼,2018/4/21 9:46,詹韦连线丨,引用86楼 @消失的客人 发表的:王子星：骑士这什么防守！苏群：整场不都这样么…………手瓢，刚才打错了那不是王猛。。发自虎扑Android客户端,0
1470楼,2018/4/21 9:46,杨丙寅,引用541楼 @一名唏嘘的猪肉佬 发表的:费城上演三国演义？！三皇五帝！发自虎扑Android客户端,0
1471楼,2018/4/21 9:46,TheDyLan,引用86楼 @消失的客人 发表的:王子星：骑士这什么防守！苏群：整场不都这样么…………手瓢，刚才打错了居然有400多个和你一样脸盲的…发自虎扑iPhone客户端,0
1472楼,2018/4/21 9:46,Phoenix25,步行者加油！！！！！！发自虎扑iPhone客户端,0
1473楼,2018/4/21 9:46,一抹翔意涌菊头,引用2楼 @牛顿说詹在巨人肩膀上 发表的:真的想要让老詹场场拿45分才能赢球么，今天又打了42分钟了，又要进攻又要防守还要被对面打死，还想要老詹做什么！！鲈鱼这种教练真是浪费老詹的巅峰那么问题来了，泰伦卢这种水平的人是怎么当上教练的？发自虎扑Android客户端,3
1474楼,2018/4/21 9:46,F_orever,引用5楼 @割双眼皮 发表的:波格丹诺维奇神了。。太强了…3+1炸发自虎扑Android客户端,3
1475楼,2018/4/21 9:46,木三林,引用86楼 @消失的客人 发表的:王子星：骑士这什么防守！苏群：整场不都这样么…………手瓢，刚才打错了确定看比赛了  王猛？发自手机虎扑 m.hupu.com,0
1476楼,2018/4/21 9:46,司徒星辰浪,引用16楼 @Osirisks 发表的:起早了等我凯比赛的时候，看了一下第四节，说几个我看出来的点1.骑士进攻端的问题在于除了詹姆斯，没有一个能进攻的点，所有球不经过詹姆斯的手，就不知道怎么打了，没有战术没有跑位没有背打，就是把球给詹姆斯处理，这种打法詹姆斯太累了，就算是巅峰期的詹姆斯，身边也有韦德，也有欧文这些值得信赖的进攻点，现在的骑士没有2.骑士防守端又是习惯性的提前包夹持球人，问题是包夹完奥迪出球了之后的轮换太慢，让博格丹各种三分射爆，篮下被人上空蓝3.关于哨子，大家还是少看中文流的解说，自己看不懂吹罚还瞎带节奏，搞得两边球迷都在说哨子，英文解说那边每个响哨基本都说的很清楚，有的是很隐蔽的犯规（比如杨突破扣篮，吹了进攻犯规，中文解说一脸懵逼，搞得球迷以为再吹平衡哨，其实是吹得小萨后面偷偷拉住JR不给他去补防），第四节总的来说判罚没有什么特别大的出入4.轮泰伦卢也没啥意思，骑士的问题是阵容缺陷太明显，太依赖詹姆斯，问题剩下那些人，焦志喜、科沃尔、JR、胡德、克拉克森、南斯，哪个是能自主进攻的？唯一一个乐福，在森林狼当老大的时候，也不是自己强打类型的，泰伦卢一个教练能有啥办法，他布置克拉克森单打，布置乐福去背打，效果会好吗？5.詹姆斯是真厉害，第四节明显没体力了，突不动了，三分还各种answer，续住了命，这么打太累了其实这个哨子问题，也不能怪解说，因为解说和咱们一样都是看的直播，不回放根本看不清，而英文解说是在现场，而且大部分人根本听不懂发自虎扑Android客户端,2
1477楼,2018/4/21 9:46,月阿越阿瀹,引用196楼 @消失的客人 发表的:骑士的防守和步行者的防守对比鲜明啊……完全不像王者之师，总冠军队伍啊。王猛在哪儿？发自虎扑iPhone客户端,0
1478楼,2018/4/21 9:46,陈碱菊,求求赶紧被淘汰吧，看得真累，又忍不住不看。整个一个CBA级别的球队。毫无战术，所有人都不会突破 运球都不敢。发自虎扑iPhone客户端,0
1479楼,2018/4/21 9:46,owen拉杆,这个赛季凉了，这样即使进了总决赛总冠军就是白送给火箭的发自虎扑iPhone客户端,0
1480楼,2018/4/21 9:46,捕凤的汉子,同其他队相比，骑士有个特点就是除了核心老大，没人能站出来了，上赛季还有欧文洛夫，你看步行者奥迪需要铁了，但马上有人站出来，这种球队想输都难发自虎扑Android客户端,0
1481楼,2018/4/21 9:46,韦德绝杀热火,引用4楼 @凯文摩尔 发表的:JR真厉害，先是让达伦科里森跑到后场拖延了时间，再来一个惊天地泣鬼神的最后一球，大写的服关键时刻除了老詹身后除了乐福没有一个人可以站出来，哎！这下好了，有詹姆斯的球队第一次在季后赛首轮1-2落后，如果每场都要詹姆斯得40+才能赢球，今年还是到此为止吧。詹姆斯已经33岁了。不想再见到鲈鱼一脸懵逼的站在场边了，真心的。都没看球？老詹前场被两人包夹，还剩五秒，你后场拿到篮板甩给他？jr最后这投没办法啊发自虎扑Android客户端,0
1482楼,2018/4/21 9:46,唯爱登哥,下赛季老詹去76人或者马刺发自虎扑Android客户端,0
1483楼,2018/4/21 9:46,kdzmvp123,受不了部分骑士球迷甩锅教练，教练能力一方面，骑士这阵容就有硬伤，花大钱续约功勋球员，导致核心阵容大龄化防守差，再说jr，TT哪个不是詹姆斯授意续约的，这种经理教练球员于一体的模式早晚出问题，受不了部分詹皇球迷，一输球就教练鱼，队友CBA，想想为什么会出现今天的情况吧，要不重建要不走人吧。发自虎扑iPhone客户端,0
1484楼,2018/4/21 9:46,螳螂大仙,引用697楼 @wcni 发表的:唯一上等马波波卡表示不服发自虎扑iPhone客户端,0
1485楼,2018/4/21 9:46,风趣又端庄丶,老詹尽力了，队友CBA，教练大纱布发自虎扑iPhone客户端,0
1486楼,2018/4/21 9:46,回味弱智时光,引用196楼 @消失的客人 发表的:骑士的防守和步行者的防守对比鲜明啊……完全不像王者之师，总冠军队伍啊。哪有王猛 ？发自虎扑iPhone客户端,0
1487楼,2018/4/21 9:46,夜寒不近流苏就是我,引用1256楼 @为什么要和我起名一样 发表的:你看不看球？没老詹之前连续得了7分骑士早就凉了这叫选择性失忆，不用理会发自虎扑Android客户端,0
1488楼,2018/4/21 9:46,三连庄,领先17分被逆转，心气都打没了。因为有詹姆斯，对下一场还有期待，争取拿下下一场吧，回到主场，赢下天王山之战，才有希望呀！真不想看到巅峰尾巴的詹姆斯一轮游，加油！发自虎扑iPhone客户端,0
1489楼,2018/4/21 9:46,Tong铜,这赛季不管走多远，下赛季还是开颅吧。。。真的看不下去了！还要老詹怎么样！最后时刻暂停镜头切到詹姆斯坐在替补席那种神情，心疼！！！发自虎扑Android客户端,0
1490楼,2018/4/21 9:46,FC子非鱼,詹皇尽力了啊。。。发自虎扑Android客户端,0
1491楼,2018/4/21 9:46,我一无所系,这状态，76人双帝有封神机会了发自虎扑Android客户端,0
1492楼,2018/4/21 9:46,怒取第三冠, 引用内容由于违规已被删除第三节中投低位进攻你看不到？步行者给的防守强度那么大，体能下降导致命中率很低，而且还要组织，你还想他做什么？？？发自虎扑Android客户端,0
1493楼,2018/4/21 9:46,你们的语文老师,騎士毫無護框當然被打爆发自虎扑iPhone客户端,0
1494楼,2018/4/21 9:46,Mr.behind,一个个不是信誓旦旦季后赛要把东部安排得明明白白么？这就要被下克上了，没有三巨头，某人就是渣渣，自己球权大握，什么都干，然后说自己累发自虎扑iPhone客户端,0
1495楼,2018/4/21 9:46,裸奔的裤子,13年的詹密真的觉得有点失望了。开局打成这样也会被翻盘，第三节比分慢慢被追回，卢教头就是不调整。最后被翻盘。输了吧，输了吧。输了这个系列赛。去马刺，去湖人，去76人。詹姆斯不管夏天去哪里我都支持。再也别在骑士了。他都33了，我还想再看他几年。詹姆斯别这么累了。发自虎扑iPhone客户端,0
1497楼,2018/4/21 9:46,8号埃利斯,引用4楼 @凯文摩尔 发表的:JR真厉害，先是让达伦科里森跑到后场拖延了时间，再来一个惊天地泣鬼神的最后一球，大写的服关键时刻除了老詹身后除了乐福没有一个人可以站出来，哎！这下好了，有詹姆斯的球队第一次在季后赛首轮1-2落后，如果每场都要詹姆斯得40+才能赢球，今年还是到此为止吧。詹姆斯已经33岁了。不想再见到鲈鱼一脸懵逼的站在场边了，真心的。詹姆斯在2分线站着怎么给？？？？差3分啊。发自虎扑iPhone客户端,1
1498楼,2018/4/21 9:46,借问众神明,引用1403楼 @雨境公子 发表的:其实骑士自己防守太渣说白了，就是骑士不再是顶级强队了。骑士密一时还拐不过弯来。发自虎扑Android客户端,0
1499楼,2018/4/21 9:46,道格拉斯没有道,波格的三分简直夺命 詹皇的三分简直续命 这时 乐福底角转身一记三分问道 那我呢？ 你牛皮你牛皮发自虎扑Android客户端,0
1500楼,2018/4/21 9:46,詹皇万岁623,引用196楼 @消失的客人 发表的:骑士的防守和步行者的防守对比鲜明啊……完全不像王者之师，总冠军队伍啊。tan90，讨论个毛线发自虎扑iPhone客户端,0
1501楼,2018/4/21 9:46,vxyzafdy,波格丹诺维奇都投的超神了卢指导你还不防？？进攻战术除了随缘剑法你还会啥？勒布朗一个人带球吸引包夹传给空位这尼玛我他妈都会好吧？从领先17分到被翻盘卢指导你要不要负点责任？求求你快点自己给自己下个课好吗？就他妈会用老球员，往死里用，泰伦卢一生黑，求求你赶紧打我脸发自虎扑Android客户端,0
1502楼,2018/4/21 9:47,阿拉咕叽,引用246楼 @我是小黄啊 发表的:这场比赛詹姆斯下半场打的很好吗?不是落后都不坚决打了?过了半场就传 能不能自己打jr可以给卡拉客森的发自手机虎扑 m.hupu.com,0
1503楼,2018/4/21 9:47,Vincen-Arsenal,引用16楼 @Osirisks 发表的:起早了等我凯比赛的时候，看了一下第四节，说几个我看出来的点1.骑士进攻端的问题在于除了詹姆斯，没有一个能进攻的点，所有球不经过詹姆斯的手，就不知道怎么打了，没有战术没有跑位没有背打，就是把球给詹姆斯处理，这种打法詹姆斯太累了，就算是巅峰期的詹姆斯，身边也有韦德，也有欧文这些值得信赖的进攻点，现在的骑士没有2.骑士防守端又是习惯性的提前包夹持球人，问题是包夹完奥迪出球了之后的轮换太慢，让博格丹各种三分射爆，篮下被人上空蓝3.关于哨子，大家还是少看中文流的解说，自己看不懂吹罚还瞎带节奏，搞得两边球迷都在说哨子，英文解说那边每个响哨基本都说的很清楚，有的是很隐蔽的犯规（比如杨突破扣篮，吹了进攻犯规，中文解说一脸懵逼，搞得球迷以为再吹平衡哨，其实是吹得小萨后面偷偷拉住JR不给他去补防），第四节总的来说判罚没有什么特别大的出入4.轮泰伦卢也没啥意思，骑士的问题是阵容缺陷太明显，太依赖詹姆斯，问题剩下那些人，焦志喜、科沃尔、JR、胡德、克拉克森、南斯，哪个是能自主进攻的？唯一一个乐福，在森林狼当老大的时候，也不是自己强打类型的，泰伦卢一个教练能有啥办法，他布置克拉克森单打，布置乐福去背打，效果会好吗？5.詹姆斯是真厉害，第四节明显没体力了，突不动了，三分还各种answer，续住了命，这么打太累了第二条，怎么能叫习惯性，肯定是战术安排啊,0
1504楼,2018/4/21 9:47,凯子让你钓,步行者给的强度大啊，裁判尺度也明显，只怪骑士不够硬，泰伦卢还有什么对策？  恐怕要累死老汉发自虎扑Android客户端,0
1505楼,2018/4/21 9:47,kamelong,我破骑的比赛还用看么，醒来又是一场被翻盘！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,0
1506楼,2018/4/21 9:47,2016克村首冠, 引用内容由于违规已被删除嗯，老詹的锅，老詹下场加油。发自虎扑Android客户端,0
1507楼,2018/4/21 9:47,我是小黄啊,引用1447楼 @包皮包茎 发表的:你家软特没库里没佛祖基本第四节就打卡了，毕竟有两个全明星可以输爵士40分詹姆斯地位本来就比杜兰特高 要这样比?发自虎扑Android客户端,0
1508楼,2018/4/21 9:47,风儿轻轻吹丶, 引用内容由于违规已被删除泰伦卢给你点赞！！！发自虎扑Android客户端,0
1509楼,2018/4/21 9:47,KB-GOD,小克都开始练长跑了，怪谁啊？,0
1510楼,2018/4/21 9:47,带钻劳力士,今年就这样吧，佛系发自虎扑iPhone客户端,0
1511楼,2018/4/21 9:47,胡子拉碴科,引用86楼 @消失的客人 发表的:王子星：骑士这什么防守！苏群：整场不都这样么…………手瓢，刚才打错了子星吧ZSZS发自虎扑Android客户端,0
1512楼,2018/4/21 9:47,流年如花美眷,不是詹迷仍然心疼你詹心疼到爆炸。。。。发自虎扑Android客户端,0
1513楼,2018/4/21 9:47,一击八奴死,引用193楼 @hhlwtl 发表的:赶走那谁谁扶正鲈鱼 怪谁啊，赢了就是冠军教头，输了就是浪费老詹巅峰，骑士前总经理都说了詹姆斯没有插手球队人事决策了，怎么还有你这种人天天拿臆想的东西造谣黑？发自虎扑Android客户端,3
1514楼,2018/4/21 9:47,Foreyotx,还以为JR最后可以创造个奇迹..发自虎扑iPhone客户端,0
1515楼,2018/4/21 9:47,akstrongdog,要给乐福设计战术，乐福如果不爆发，难打。,0
1516楼,2018/4/21 9:47,大熊猫zzz,引用16楼 @Osirisks 发表的:起早了等我凯比赛的时候，看了一下第四节，说几个我看出来的点1.骑士进攻端的问题在于除了詹姆斯，没有一个能进攻的点，所有球不经过詹姆斯的手，就不知道怎么打了，没有战术没有跑位没有背打，就是把球给詹姆斯处理，这种打法詹姆斯太累了，就算是巅峰期的詹姆斯，身边也有韦德，也有欧文这些值得信赖的进攻点，现在的骑士没有2.骑士防守端又是习惯性的提前包夹持球人，问题是包夹完奥迪出球了之后的轮换太慢，让博格丹各种三分射爆，篮下被人上空蓝3.关于哨子，大家还是少看中文流的解说，自己看不懂吹罚还瞎带节奏，搞得两边球迷都在说哨子，英文解说那边每个响哨基本都说的很清楚，有的是很隐蔽的犯规（比如杨突破扣篮，吹了进攻犯规，中文解说一脸懵逼，搞得球迷以为再吹平衡哨，其实是吹得小萨后面偷偷拉住JR不给他去补防），第四节总的来说判罚没有什么特别大的出入4.轮泰伦卢也没啥意思，骑士的问题是阵容缺陷太明显，太依赖詹姆斯，问题剩下那些人，焦志喜、科沃尔、JR、胡德、克拉克森、南斯，哪个是能自主进攻的？唯一一个乐福，在森林狼当老大的时候，也不是自己强打类型的，泰伦卢一个教练能有啥办法，他布置克拉克森单打，布置乐福去背打，效果会好吗？5.詹姆斯是真厉害，第四节明显没体力了，突不动了，三分还各种answer，续住了命，这么打太累了勒布朗.死活没哨子.詹姆斯发自虎扑Android客户端,2
1517楼,2018/4/21 9:47,小二黑啦啦啦,半场结束以为总决赛的骑士回来了，很可能4:1，没想到。。发自虎扑Android客户端,0
1518楼,2018/4/21 9:47,211权限,引用1059楼 @开开开开开开哥别杀我 发表的:讲个笑话，76人总冠军你就是个笑话吧发自虎扑Android客户端,0
1519楼,2018/4/21 9:47,永日123, 引用内容由于违规已被删除你发你的广告去吧，詹姆斯不会累？詹姆斯就一定要突破累死他？外线失准是詹姆斯的锅？你也真是可以。你知不知道老詹带着队伍打有多累？发自虎扑iPhone客户端,0
1520楼,2018/4/21 9:47,我tm就看个球,波神几乎自己一人carry遛馬的三分啊！神！！发自虎扑iPhone客户端,0
1521楼,2018/4/21 9:47,黄忮打,引用16楼 @Osirisks 发表的:起早了等我凯比赛的时候，看了一下第四节，说几个我看出来的点1.骑士进攻端的问题在于除了詹姆斯，没有一个能进攻的点，所有球不经过詹姆斯的手，就不知道怎么打了，没有战术没有跑位没有背打，就是把球给詹姆斯处理，这种打法詹姆斯太累了，就算是巅峰期的詹姆斯，身边也有韦德，也有欧文这些值得信赖的进攻点，现在的骑士没有2.骑士防守端又是习惯性的提前包夹持球人，问题是包夹完奥迪出球了之后的轮换太慢，让博格丹各种三分射爆，篮下被人上空蓝3.关于哨子，大家还是少看中文流的解说，自己看不懂吹罚还瞎带节奏，搞得两边球迷都在说哨子，英文解说那边每个响哨基本都说的很清楚，有的是很隐蔽的犯规（比如杨突破扣篮，吹了进攻犯规，中文解说一脸懵逼，搞得球迷以为再吹平衡哨，其实是吹得小萨后面偷偷拉住JR不给他去补防），第四节总的来说判罚没有什么特别大的出入4.轮泰伦卢也没啥意思，骑士的问题是阵容缺陷太明显，太依赖詹姆斯，问题剩下那些人，焦志喜、科沃尔、JR、胡德、克拉克森、南斯，哪个是能自主进攻的？唯一一个乐福，在森林狼当老大的时候，也不是自己强打类型的，泰伦卢一个教练能有啥办法，他布置克拉克森单打，布置乐福去背打，效果会好吗？5.詹姆斯是真厉害，第四节明显没体力了，突不动了，三分还各种answer，续住了命，这么打太累了别的不说，你说小克不会自主进攻我就不服了发自手机虎扑 m.hupu.com,5
1522楼,2018/4/21 9:47,凯尔特加油,引用1343楼 @一六年的老詹和阿杜 发表的:看球了吗兄弟？今天奥迪下半场好几个空位三分的投篮，自己三分水平不行。很好的投篮选择，只是不进而已！第一场就投的不错，今天被包夹手感凉就应该多杀内线，而且今天很多三分还是转换投的，不进也没篮板。发自虎扑Android客户端,2
1523楼,2018/4/21 9:47,ww0536,引用16楼 @Osirisks 发表的:起早了等我凯比赛的时候，看了一下第四节，说几个我看出来的点1.骑士进攻端的问题在于除了詹姆斯，没有一个能进攻的点，所有球不经过詹姆斯的手，就不知道怎么打了，没有战术没有跑位没有背打，就是把球给詹姆斯处理，这种打法詹姆斯太累了，就算是巅峰期的詹姆斯，身边也有韦德，也有欧文这些值得信赖的进攻点，现在的骑士没有2.骑士防守端又是习惯性的提前包夹持球人，问题是包夹完奥迪出球了之后的轮换太慢，让博格丹各种三分射爆，篮下被人上空蓝3.关于哨子，大家还是少看中文流的解说，自己看不懂吹罚还瞎带节奏，搞得两边球迷都在说哨子，英文解说那边每个响哨基本都说的很清楚，有的是很隐蔽的犯规（比如杨突破扣篮，吹了进攻犯规，中文解说一脸懵逼，搞得球迷以为再吹平衡哨，其实是吹得小萨后面偷偷拉住JR不给他去补防），第四节总的来说判罚没有什么特别大的出入4.轮泰伦卢也没啥意思，骑士的问题是阵容缺陷太明显，太依赖詹姆斯，问题剩下那些人，焦志喜、科沃尔、JR、胡德、克拉克森、南斯，哪个是能自主进攻的？唯一一个乐福，在森林狼当老大的时候，也不是自己强打类型的，泰伦卢一个教练能有啥办法，他布置克拉克森单打，布置乐福去背打，效果会好吗？5.詹姆斯是真厉害，第四节明显没体力了，突不动了，三分还各种answer，续住了命，这么打太累了问题时这样的阵容是怎么样来的？发自手机虎扑 m.hupu.com,1
1524楼,2018/4/21 9:47,请叫硪大导演,引用4楼 @凯文摩尔 发表的:JR真厉害，先是让达伦科里森跑到后场拖延了时间，再来一个惊天地泣鬼神的最后一球，大写的服关键时刻除了老詹身后除了乐福没有一个人可以站出来，哎！这下好了，有詹姆斯的球队第一次在季后赛首轮1-2落后，如果每场都要詹姆斯得40+才能赢球，今年还是到此为止吧。詹姆斯已经33岁了。不想再见到鲈鱼一脸懵逼的站在场边了，真心的。关键时刻jr如果没有抢走乐福篮板 乐福来个长传或许还有加时的机会 (篮板到乐福手上了被jr摘下来)发自虎扑Android客户端,0
1525楼,2018/4/21 9:47,阿兴88,看骑士球，不存在的，这辈子都不会看骑士球了。投篮又投不进，犯规也没人吹。好好的优势也会崩盘。只能用不看骑士球来保住我这颗小心脏了。发自虎扑Android客户端,0
1526楼,2018/4/21 9:47,chichiwzh,引用1297楼 @vamiyo6obw 发表的:全是新兵蛋子呀，甚至格林这种老将接球都在犹豫希尔，jr  乐福 格林 科沃尔哪个是新兵蛋子。发自虎扑Android客户端,0
1527楼,2018/4/21 9:47,无脑助攻王,这场比赛的场面跟去年总决赛类似：包夹持球强点，无视其他威胁，不信除了奥迪（库里）之外能有其他人站出来..结果。。。最后JR的处理方式也是醉了：老詹卡腰位，小克三分线外没人里，结果自己强投？？能有这个判断也难怪步行者可以放他运球只是紧跟着,0
1528楼,2018/4/21 9:47,y1路向北, 引用内容由于违规已被删除嗯，我是明白了，詹姆斯必须1打5，必须所有的分都是他得的，否则就是靠队友。发自手机虎扑 m.hupu.com,0
1529楼,2018/4/21 9:47,CannyD,引用2楼 @牛顿说詹在巨人肩膀上 发表的:真的想要让老詹场场拿45分才能赢球么，今天又打了42分钟了，又要进攻又要防守还要被对面打死，还想要老詹做什么！！鲈鱼这种教练真是浪费老詹的巅峰不上42分钟骑士死的更快，现在骑士这球不都看明白了吗，不上詹姆斯骑士就是乐透球队，现在你让波波带也不一定好哪去发自虎扑Android客户端,0
1530楼,2018/4/21 9:47,后街小王子,骑士赶紧回去钓鱼吧，这状态看球的人都累,0
1531楼,2018/4/21 9:47,ZeroHero, 引用内容由于违规已被删除乐福下半场只进了这一个三分。,0
1532楼,2018/4/21 9:47,刘很废, 引用内容由于违规已被删除你这话说的，基本打满全场你还要求詹姆斯第四节冲击篮筐是不是过分了?发自虎扑Android客户端,0
1533楼,2018/4/21 9:47,小堕落,骑士还打个屁，没了泡椒这都打不过，拿什么争冠军，回家冼冼睡吧，真几把菜？！！！！！！！发自虎扑Android客户端,0
1534楼,2018/4/21 9:47,肆意的猥琐,引用987楼 @窝火老牌余孽 发表的:今年的步行者球迷真的是非常幸福的，以为走了pg就是乐透了！结果第一轮把骑士搞得这么惨！！兄dei，照骑士这个情况，淘汰他也是有可能的，东部要改朝换代了发自手机虎扑 m.hupu.com,0
1535楼,2018/4/21 9:47,Ruler詹, 引用内容由于违规已被删除不是这么说的吧，没有老詹连续俩个三分续命有后面吗，不能无形中强黑吧发自虎扑iPhone客户端,0
1536楼,2018/4/21 9:47,曾经的弹簧人,引用16楼 @Osirisks 发表的:起早了等我凯比赛的时候，看了一下第四节，说几个我看出来的点1.骑士进攻端的问题在于除了詹姆斯，没有一个能进攻的点，所有球不经过詹姆斯的手，就不知道怎么打了，没有战术没有跑位没有背打，就是把球给詹姆斯处理，这种打法詹姆斯太累了，就算是巅峰期的詹姆斯，身边也有韦德，也有欧文这些值得信赖的进攻点，现在的骑士没有2.骑士防守端又是习惯性的提前包夹持球人，问题是包夹完奥迪出球了之后的轮换太慢，让博格丹各种三分射爆，篮下被人上空蓝3.关于哨子，大家还是少看中文流的解说，自己看不懂吹罚还瞎带节奏，搞得两边球迷都在说哨子，英文解说那边每个响哨基本都说的很清楚，有的是很隐蔽的犯规（比如杨突破扣篮，吹了进攻犯规，中文解说一脸懵逼，搞得球迷以为再吹平衡哨，其实是吹得小萨后面偷偷拉住JR不给他去补防），第四节总的来说判罚没有什么特别大的出入4.轮泰伦卢也没啥意思，骑士的问题是阵容缺陷太明显，太依赖詹姆斯，问题剩下那些人，焦志喜、科沃尔、JR、胡德、克拉克森、南斯，哪个是能自主进攻的？唯一一个乐福，在森林狼当老大的时候，也不是自己强打类型的，泰伦卢一个教练能有啥办法，他布置克拉克森单打，布置乐福去背打，效果会好吗？5.詹姆斯是真厉害，第四节明显没体力了，突不动了，三分还各种answer，续住了命，这么打太累了没办法，詹姆斯就是这个打法，所以队友一个赛季都没什么战术到季后赛更打不出来发自虎扑Android客户端,4
1537楼,2018/4/21 9:47,骑士名宿凯里欧文1, 引用内容由于违规已被删除好好卖你的片，喷的有意思么发自虎扑iPhone客户端,0
1538楼,2018/4/21 9:47,黑恤橘,引用7楼 @点石宣传部长 发表的:看到卢指导的临场指挥，白天倒还好，一到晚上就抑制不住自己的感情，一个人躲在被子里偷偷笑出声来，咱76人组皇室家族有望啦等一下第二轮遇到步行者先发自虎扑iPhone客户端,1
1539楼,2018/4/21 9:47,战术大师面瘫撸,泰伦卢:我们防守很好。连续三场让对手得分不过百发自虎扑Android客户端,1
1540楼,2018/4/21 9:47,老汉划船不用桨,看完这球，抛开哨不说的话，觉得骑士真的还需要一个持球点。。。。。。整场是个人传球就找詹姆斯。不管远近有无协防。讲真，想欧文了发自虎扑iPhone客户端,0
